branche,company_name,domain
Verpackung,Cardbox Packaging,cardbox-packaging.com
Verpackung,PAWI Group,pawi.com
Verpackung,Delkeskamp Verpackungswerke GmbH,delkeskamp.de
Verpackung,Packiro,packiro.com
Verpackung,Kunert Wellpappe,kunertwellpappe.de
Verpackung,Brohl Wellpappe GmbH & Co.KG,brohlwellpappe.de
Verpackung,Nussbaum Group,nucan.com
Verpackung,Karl Knauer Group,karlknauer.com
Verpackung,Gissler & Pass GMBH,gissler-pass.de
Verpackung,Carl Eichhorn KG Wellpappenwerke,carl-eichhorn.de
Verpackung,Flatz GmbH,flatz.com
Verpackung,Cofresco,cukicofresco.com
Pharma,Image Engineering,image-engineering.de
Pharma,Aptissen SA,aptissen.com
Pharma,MeVis Medical Solutions AG,mevis.de
Pharma,IMT. making ideas work,imt.ch
Pharma,aap Implantate AG,aap.de
Pharma,Clinomic,clinomic.ai
Pharma,Olympus Winter & Ibe GmbH,olympus-owi.com
Pharma,GESSNER,gessner-filtration.com
Pharma,TRB Chemedica AG,trbchemedica.de
Pharma,Sphinx Tools AG,sphinx-tools.ch
Pharma,HENNIG ARZNEIMITTEL GmbH & Co. KG,hennig-am.de
Pharma,Amarox Pharma GmbH,amaroxpharma.de
Pharma,Marle SMB Medical,smb-medical.com
Pharma,URGO GmbH,urgo.de
Pharma,DOT GmbH medical implant solutions,dot-coating.de
Pharma,PB Swiss Tools,pbswisstools.com
Pharma,Medicel AG,medicel.com
Pharma,Pharma Stulln,pharmastulln.de
Pharma,rahm GmbH,rahm.de
Pharma,WiBU Gruppe,wibu.care
Pharma,Westfalen Medical GmbH,westfalenmedical.de
Pharma,NDI Europe GmbH,ndieurope.com
Pharma,Früh Verpackungstechnik AG,fruh.ch
Pharma,SOMNOmedics AG,somnomedics.de
Pharma,VITROMED Germany,vitromed.com
Pharma,Fresenius Medical Care Deutschland GmbH,azubi-bei-fmc.de
Pharma,Fritz Stephan GmbH - Medizintechnik,stephan-gmbh.com
Pharma,Medistri,medistri.swiss
Pharma,MeKo Manufacturing,meko.de
Pharma,Pohlig Ottobock Care,pohlig.net
Pharma,Carl Roth GmbH + Co. KG,carlroth.com
Pharma,XION,xion-medical.com
Pharma,allpack group ag,allpack.ch
Pharma,FORESTADENT Bernhard Foerster GmbH,forestadent.com
Pharma,Trate AG,trate.com
Pharma,Fleischhacker,fleischhacker.biz
Pharma,Hamberger Sanitary GmbH,hamberger-sanitary.com
Pharma,VALO BioMedia,valobiomedia.com
Pharma,SICAT GmbH & Co KG,sicat.com
Pharma,Pharm. Fabrik Montavit,montavit.com
Pharma,arcomed ag,arcomed.com
Pharma,Kuraray Noritake Dental Europe,kuraraynoritake.eu
Pharma,Heintel Gruppe,heintel.at
Pharma,van der Ven – Dental,vanderven.de
Pharma,Aeculap AG,aesculap.de
Pharma,Almirall Hermal GmbH,almirall.de
Pharma,JK Group,jk-group.net
Pharma,Oncotec Pharma Produktion GmbH,oncotec.de
Pharma,sanotact GmbH,sanotact-group.de
Pharma,ELSÄSSER Filtertechnik GmbH,filter-technik.de
Pharma,EVP GROUP,evp.group
Pharma,PolyMedics Innovations,polymedics.com
Pharma,EnviroFALK PharmaWaterSystems GmbH,envirofalk-pharma.com
Pharma,nordiska GmbH & Co. KG,nordiska.de
Pharma,HT Group,htgroup.de
Pharma,MIDES Healthcare Technology GmbH,mides.com
Pharma,RKT Rodinger Kunststoff-Technik GmbH,rkt.de
Pharma,Pluradent,pluradent.de
Pharma,THERMOTEX NAGEL GmbH,thermo-tex.de
Pharma,Aqua free Group,aqua-free.com
Pharma,Leonhard Lang,leonhardlang.at
Pharma,APOSAN,aposan.de
Lebensmittel & Getraenke,Franz Wiltmann GmbH & Co. KG,wiltmann.de
Holz & Papier,HASSLACHER NORICA TIMBER,hasslacher.com
Holz & Papier,MOD21,mod21.com
Holz & Papier,WINTIPAK AG,wintipak.com
Holz & Papier,Wiegand-Glas Unternehmensgruppe,wiegand-glas.de
Holz & Papier,HS Timber Group,hs.at
Holz & Papier,LEIPA Group,leipa.com
Holz & Papier,SCHELLING AG,schelling.ch
Holz & Papier,Mayr-Melnhof Holz,mm-holz.com
Holz & Papier,Papier- und Kartonfabrik Varel,pkvarel.com
Holz & Papier,Cardbox Packaging,cardbox-packaging.com
Holz & Papier,PAWI Group,pawi.com
Holz & Papier,Derix Group,derix.de
Holz & Papier,Delkeskamp Verpackungswerke GmbH,delkeskamp.de
Holz & Papier,PTS – Institut für Fasern & Papier gGmbH,ptspaper.de
Holz & Papier,VALEARA,leipa.com
Holz & Papier,LEEB Flexibles GmbH & Co. KG,leeb.de
Holz & Papier,Brangs + Heinrich GmbH,brangs-heinrich.de
Holz & Papier,Kunert Wellpappe,kunertwellpappe.de
Holz & Papier,Wipf AG,wipf.ch
Holz & Papier,Mitsubishi HiTec Paper Europe,mitsubishi-paper.com
Holz & Papier,Brohl Wellpappe GmbH & Co.KG,brohlwellpappe.de
Holz & Papier,Neenah Gessner GmbH,neenah-gessner.de
Holz & Papier,Unilux GmbH,unilux.de
Holz & Papier,Nussbaum Group,nucan.com
Holz & Papier,Neuffer Fenster + Türen GmbH,neuffer.de
Holz & Papier,Schollglas GmbH,schollglas.com
Holz & Papier,TransPak AG,transpak.de
Holz & Papier,Karl Knauer Group,karlknauer.com
Holz & Papier,B&B Paper Solutions - Brigl & Bergmeister GmbH and Papirnica Vevče d. o. o.,brigl-bergmeister.com
Holz & Papier,RISSMANN Group,rissmann.com
Holz & Papier,PRÜM-Türenwerk GmbH,tuer.de
Holz & Papier,Gissler & Pass GMBH,gissler-pass.de
Holz & Papier,Erfurt & Sohn KG,erfurt.com
Holz & Papier,Carl Eichhorn KG Wellpappenwerke,carl-eichhorn.de
Holz & Papier,Heuchemer Verpackung GmbH & Co. KG,heuchemer.de
Holz & Papier,Osmo Holz und Color GmbH & Co. KG,osmo.de
Holz & Papier,Kabel Premium Pulp & Paper GmbH,kabelpaper.de
Holz & Papier,Flatz GmbH,flatz.com
Holz & Papier,JELD-WEN Schweiz AG,jeld-wen.ch
Holz & Papier,Cofresco,cukicofresco.com
Holz & Papier,FASANA,fasana.de
Allgemeine Industrie,"CIPOSA SA, Micro-Assembly Automation",ciposa.com
Allgemeine Industrie,Mafell AG,mafell.de
Allgemeine Industrie,GÜNTHER Hotrunner Technology,guenther-heisskanal.de
Allgemeine Industrie,KARL SCHNELL,karlschnell.de
Allgemeine Industrie,Pulsar Photonics GmbH,pulsar-photonics.de
Allgemeine Industrie,EnviroFALK Prozesswasser-Technik GmbH,envirofalk.com
Allgemeine Industrie,Erbatech GmbH,erbatech.com
Allgemeine Industrie,Kraft Group,kraft-group.com
Allgemeine Industrie,Ingersoll Werkzeuge GmbH,ingersoll-imc.de
Allgemeine Industrie,Azurea Group,azurea.ch
Allgemeine Industrie,Meister Abrasives AG,meister-abrasives.com
Allgemeine Industrie,ALPS Automation SA,alpsgroup.ch
Allgemeine Industrie,Schlusselbauer Technology,sbm.at
Allgemeine Industrie,Putsch GmbH & Co. KG,putsch.com
Allgemeine Industrie,Fischer TireTech,fischertiretech.com
Allgemeine Industrie,GFH GmbH,gfh-gmbh.de
Allgemeine Industrie,Moog Germany,moog.de
Allgemeine Industrie,Fried Kunststofftechnik GmbH,fried.de
Allgemeine Industrie,STEINEMANN TECHNOLOGY AG,steinemann.com
Allgemeine Industrie,LINGL SOLEAD GmbH,lingl.com
Allgemeine Industrie,EWD – Esterer WD GmbH,ewd.de
Allgemeine Industrie,HÄNDLE GmbH Maschinen und Anlagenbau,haendle.com
Allgemeine Industrie,CTC Analytics AG,ctc.ch
Allgemeine Industrie,Knipping Kunststofftechnik,knipping.de
Allgemeine Industrie,Spohn & Burkhardt GmbH & Co. KG,spobu.com
Allgemeine Industrie,Marantec Group,marantec-group.com
Allgemeine Industrie,Photonics Systems Group,photonics-systems-group.de
Allgemeine Industrie,GSN Maschinen-Anlagen-Service GmbH,gsn-service.com
Allgemeine Industrie,SEMPA SYSTEMS,sempa.de
Allgemeine Industrie,Kärcher Futuretech,karcher-futuretech.com
Allgemeine Industrie,Langguth GmbH,langguth.com
Allgemeine Industrie,Kratzer GmbH & Co. KG,kratzer.de
Allgemeine Industrie,NILES-SIMMONS-HEGENSCHEIDT GROUP,nshgroup.com
Allgemeine Industrie,MAE. Group,mae-group.com
Allgemeine Industrie,ELWEMA Automotive GmbH,elwema.com
Allgemeine Industrie,HEGENSCHEIDT,hegenscheidt.com
Allgemeine Industrie,BURKHARDT+WEBER Fertigungssysteme GmbH,burkhardt-weber.de
Allgemeine Industrie,APV - Technische Produkte GmbH,apv.at
Allgemeine Industrie,Schmoll Maschinen GmbH,schmoll-maschinen.de
Allgemeine Industrie,Fliegl Agrartechnik GmbH,fliegl-agrartechnik.de
Allgemeine Industrie,Heidelberg Postpress Deutschland GmbH  Polar Cutting Technologies,polar-mohr.com
Allgemeine Industrie,SAUTER Feinmechanik GmbH – the leading manufacturer of tool turrets and equipping of machine tools,sauter-feinmechanik.com
Allgemeine Industrie,TDM Systems,tdmsystems.com
Allgemeine Industrie,Mahlo GmbH + Co KG,mahlo.com
Allgemeine Industrie,Robotunits GmbH,robotunits.com
Allgemeine Industrie,Dr. Kaiser Diamantwerkzeuge GmbH & Co. KG,drkaiser.de
Allgemeine Industrie,Braunform GmbH,braunform.com
Allgemeine Industrie,Evosys Laser GmbH,evosys-laser.de
Allgemeine Industrie,Maschinenfabrik LASKA Gesellschaft m.b.H.,laska.at
Allgemeine Industrie,Hinterkopf GmbH,hinterkopf.de
Allgemeine Industrie,Rhein-Nadel Automation GmbH (RNA),rna.de
Allgemeine Industrie,Polytype,polytype.com
Allgemeine Industrie,OLBRICH,olbricht.de
Allgemeine Industrie,Honeywell Transnorm,transnorm.com
Allgemeine Industrie,Gebrüder Lödige Maschinenbau GmbH,loedige.de
Allgemeine Industrie,KREBS & RIEDEL Schleifscheibenfabrik GmbH & Co. KG,krebs-riedel.de
Allgemeine Industrie,HEBENSTREIT GmbH,hebenstreit.de
Allgemeine Industrie,Greiner Assistec,greiner-assistec.com
Allgemeine Industrie,Penta-Electric,penta-electric.com
Allgemeine Industrie,Lavazza Professional Germany GmbH,lavazzapro.de
Allgemeine Industrie,Jongen Werkzeugtechnik GmbH,jongen.de
Allgemeine Industrie,Weißer + Grießhaber GmbH,weisser-griesshaber.de
Allgemeine Industrie,CSP GmbH & Co. KG,csp-sw.de
Allgemeine Industrie,LR Pure Systems GmbH,lr-pure.com
Allgemeine Industrie,Kubota Brabender Technologie GmbH,kubota-bt.com
Allgemeine Industrie,Wallstein Group,wallstein.de
Allgemeine Industrie,Walter Meier (Fertigungslösungen) AG,waltermeier.solutions
Allgemeine Industrie,FFG Werke GmbH,ffg-werke.com
Allgemeine Industrie,LEWA Attendorn GmbH,lewa-attendorn.com
Allgemeine Industrie,BRAUN Maschinenfabrik,braun-tech.com
Allgemeine Industrie,Scheppach Group,scheppach.com
Allgemeine Industrie,Melitta Kaffee,melitta.de
Allgemeine Industrie,ZIMM Group,zimm.com
Allgemeine Industrie,Reiden Technik AG,reiden.com
Allgemeine Industrie,FlexiCAM,flexicam.com
Allgemeine Industrie,Condair GmbH,condair.de
Allgemeine Industrie,TimberTec,timbertec.com
Allgemeine Industrie,DiloGroup,dilo.de
Allgemeine Industrie,Osterwalder Technology AG,osterwalder.com
Allgemeine Industrie,EVG Entwicklungs- und Verwertungsgesellschaft GmbH,evg.com
Allgemeine Industrie,AriensCo EMEAA,ariens.eu
Allgemeine Industrie,VERMES Microdispensing GmbH,vermes.com
Allgemeine Industrie,stoba Group,stoba.one
Allgemeine Industrie,Höcker Polytechnik GmbH,hoecker-polytechnik.de
Allgemeine Industrie,Herzog Maschinenfabrik GmbH & Co. KG,herzog-maschinenfabrik.de
Allgemeine Industrie,KMT GmbH,kmt.eu
Allgemeine Industrie,TMT Tapping Measuring Technology,tmt.com
Allgemeine Industrie,JAT - Jenaer Antriebstechnik GmbH,jat-gmbh.de
Allgemeine Industrie,PASCHAL-Werk G. Maier GmbH,paschal.de
Bau,EAB Elektroanlagenbau GmbH Rhein/Main | Member of Elevion Group,eab-rhein-main.de
Bau,BUG Verkehrsbau SE,bug-gruppe.de
Bau,IIG Group,iig-grp.com
Bau,Gottlob Brodbeck GmbH & Co. KG,g-brodbeck.de
Bau,Bembé Parkett GmbH & Co. KG,bembe.de
Bau,Ing. Hans Bodner Baugesellschaft mbH & Co KG,bodner-bau.at
Bau,Dr. Heinekamp,heinekamp.com
Bau,Marley Deutschland GmbH (an Aliaxis Company),marley.de
Bau,Kupferstadt Stolberg,stolberg.de
Holz & Papier,Fischer Papier AG,fischerpapier.ch
Holz & Papier,Eduard Ehemann GmbH,ehemann-verpackungen.de
Holz & Papier,Seyfert GmbH,seyfert.de
Holz & Papier,H.O.Persiehl (GmbH & Co.) KG,persiehl.de
